50.0235	6.959e2
50.0603	1.433e3
50.0981	6.739e2
50.1352	1.522e3
50.1664	2.681e2
50.1963	1.931e3
50.2249	2.104e2
50.2544	2.234e3
50.2928	4.261e2
50.3284	1.757e3
50.3781	1.056e3
50.4253	1.812e3
50.4634	7.706e2
50.4999	1.809e3
50.5294	1.930e2
50.5609	2.449e3
50.6071	1.609e3
50.6342	1.800e1
50.6598	1.968e3
50.6945	6.701e2
50.7307	1.713e3
50.7621	3.464e2
50.7917	1.613e3
50.8226	2.366e2
50.8515	1.971e3
50.8887	4.158e2
50.9214	1.532e3
50.9682	1.350e3
51.0154	1.780e3
51.0429	7.817e1
51.0711	1.910e3
51.1093	1.097e3
51.1539	1.904e3
51.1833	8.888e1
51.2111	1.700e3
51.2442	3.846e2
51.2777	1.426e3
51.3047	2.700e1
51.3314	1.810e3
51.3585	1.391e2
51.3899	1.757e3
51.4348	1.166e3
51.4780	1.254e3
51.5322	1.762e3
51.5763	9.863e2
51.6154	1.816e3
51.6625	8.920e2
51.7077	1.921e3
51.7419	3.477e2
51.7775	1.505e3
51.8041	1.124e2
51.8314	1.747e3
51.8749	1.144e3
51.9185	1.619e3
51.9532	5.210e2
51.9909	1.541e3
52.0416	1.654e3
52.0924	1.514e3
52.1276	4.000e2
52.1681	2.036e3
52.2150	1.553e3
52.2644	1.669e3
52.3015	6.823e2
52.3371	1.997e3
52.3734	5.963e2
52.4116	1.482e3
52.4407	7.200e1
52.4677	1.986e3
52.5163	1.662e3
52.5677	1.913e3
52.6154	1.377e3
52.6623	2.061e3
52.6973	6.437e2
52.7335	2.086e3
52.7638	1.845e2
52.7916	1.822e3
52.8311	8.898e2
52.8693	1.613e3
52.8985	2.008e2
52.9275	1.757e3
52.9740	8.949e2
53.0164	1.769e3
53.0448	8.208e1
53.0723	1.609e3
53.0993	1.700e1
53.1265	1.535e3
53.1742	1.607e3
53.2141	3.719e2
53.2493	1.859e3
53.2784	1.328e2
53.3098	1.414e3
53.3529	1.265e3
53.3901	8.453e2
53.4312	1.757e3
53.4729	6.891e2
53.5128	1.772e3
53.5565	8.544e2
53.5961	1.705e3
53.6265	2.132e2
53.6570	1.441e3
53.6909	6.041e2
53.7255	1.728e3
53.7746	1.501e3
53.8024	1.800e1
53.8309	1.450e3
53.8629	2.015e2
53.8921	2.040e3
53.9194	8.070e1
53.9467	1.792e3
53.9859	8.621e2
54.0237	2.318e3
54.0589	6.379e2
54.0949	1.904e3
54.1451	1.665e3
54.1787	7.397e2
54.2141	1.598e3
54.2466	1.615e2
54.2752	1.818e3
54.3228	2.314e3
54.3712	1.541e3
54.4117	1.096e3
54.4511	1.942e3
54.4784	4.800e1
54.5071	1.833e3
54.5332	7.421e1
54.5614	1.702e3
54.6111	1.628e3
54.6593	2.358e3
54.6938	7.550e2
54.7312	1.804e3
54.7586	8.100e1
54.7861	2.164e3
54.8195	4.060e2
54.8512	1.827e3
54.8856	4.729e2
54.9188	1.455e3
54.9611	1.024e3
55.0003	1.711e3
55.0294	1.946e2
55.0630	1.870e3
55.0892	4.772e1
55.1169	1.766e3
55.1439	1.117e2
55.1717	1.607e3
55.2222	1.779e3
55.2592	6.518e2
55.2973	1.377e3
55.3430	2.017e3
55.3760	3.044e2
55.4073	2.086e3
55.4433	5.750e2
55.4776	1.414e3
55.5071	1.100e2
55.5352	1.822e3
55.5825	1.528e3
55.6108	1.050e2
55.6396	1.469e3
55.6700	6.900e1
55.6987	1.567e3
55.7308	2.350e2
55.7596	2.052e3
55.8044	1.360e3
55.8520	1.711e3
55.9023	1.992e3
55.9541	1.730e3
55.9798	1.656e1
56.0055	1.800e3
56.0528	1.487e3
56.1008	1.757e3
56.1442	9.735e2
56.1863	2.005e3
56.2229	7.591e2
56.2582	2.192e3
56.2937	7.449e2
56.3319	2.003e3
56.3735	1.527e3
56.4164	2.212e3
56.4576	1.603e3
56.5048	2.083e3
56.5380	6.886e2
56.5717	1.783e3
56.6214	1.721e3
56.6763	2.037e3
56.7046	2.828e2
56.7328	1.877e3
56.7692	6.548e2
56.8051	1.709e3
56.8450	1.053e3
56.8849	2.066e3
56.9302	1.145e3
56.9741	2.183e3
57.0242	1.525e3
57.0700	2.088e3
57.1118	9.911e2
57.1488	1.789e3
57.1923	1.082e3
57.2403	1.937e3
57.2672	4.300e1
57.2946	1.858e3
57.3461	1.760e3
57.3778	1.996e2
57.4076	1.659e3
57.4337	4.591e1
57.4626	1.599e3
57.4981	5.788e2
57.5302	1.671e3
57.5722	1.161e3
57.6193	1.897e3
57.6680	1.837e3
57.6996	4.370e2
57.7347	1.829e3
57.7860	1.956e3
57.8237	6.974e2
57.8651	1.696e3
57.8918	6.682e1
57.9178	1.632e3
57.9666	1.869e3
58.0125	1.119e3
58.0589	1.868e3
58.0885	1.823e2
58.1184	1.962e3
58.1572	5.740e2
58.1960	2.361e3
58.2429	1.912e3
58.2899	1.708e3
58.3205	3.045e2
58.3533	1.825e3
58.3805	3.411e1
58.4064	1.885e3
58.4566	1.899e3
58.4943	7.797e2
58.5302	1.764e3
58.5771	1.881e3
58.6040	9.200e1
58.6302	2.569e3
58.6571	1.250e2
58.6832	2.246e3
58.7165	2.268e2
58.7466	2.633e3
58.7820	8.486e2
58.8180	2.301e3
58.8456	1.620e2
58.8725	2.429e3
58.9047	4.861e2
58.9389	2.156e3
58.9727	5.689e2
59.0073	1.773e3
59.0543	2.571e3
59.1016	1.474e3
59.1375	5.775e2
59.1725	1.911e3
59.2166	1.373e3
59.2608	1.768e3
59.2912	1.036e2
59.3207	2.087e3
59.3696	1.634e3
59.4128	1.016e3
59.4570	2.047e3
59.4939	4.823e2
59.5330	1.984e3
59.5663	5.262e2
59.6008	1.917e3
59.6557	1.677e3
59.6884	4.322e2
59.7188	1.660e3
59.7701	1.585e3
59.8086	9.736e2
59.8457	2.147e3
59.8946	1.599e3
59.9329	5.023e2
59.9633	2.288e3
60.0092	1.326e3
60.0614	2.172e3
60.1016	1.325e3
60.1511	1.986e3
60.2018	1.909e3
60.2430	8.977e2
60.2819	1.820e3
60.3359	1.818e3
60.3650	1.651e2
60.3958	2.341e3
60.4234	8.499e1
60.4500	2.189e3
60.4905	1.185e3
60.5316	2.415e3
60.5781	1.480e3
60.6214	2.254e3
60.6488	1.178e2
60.6766	2.298e3
60.7067	2.915e2
60.7386	2.245e3
60.7801	1.063e3
60.8190	2.549e3
60.8550	7.208e2
60.8929	2.112e3
60.9391	1.586e3
60.9854	2.782e3
61.0172	4.162e2
61.0491	2.432e3
61.0823	2.180e2
61.1134	1.989e3
61.1442	1.740e2
61.1742	2.072e3
61.2188	1.713e3
61.2641	1.298e3
61.3126	2.123e3
61.3646	1.397e3
61.4119	1.389e3
61.4565	2.001e3
61.4873	3.889e2
61.5188	1.661e3
61.5679	1.707e3
61.5936	4.300e1
61.6194	1.648e3
61.6514	2.895e2
61.6819	1.939e3
61.7083	3.100e1
61.7359	1.526e3
61.7741	1.035e3
61.8143	1.864e3
61.8584	8.100e2
61.9010	1.950e3
61.9465	8.652e2
61.9847	1.885e3
62.0345	1.758e3
62.0627	2.000e1
62.0917	1.490e3
62.1440	2.393e3
62.1917	1.602e3
62.2364	1.576e3
62.2704	5.697e2
62.3064	2.064e3
62.3329	3.600e1
62.3589	2.331e3
62.3920	5.150e2
62.4268	1.773e3
62.4668	8.628e2
62.5128	1.559e3
62.5458	3.245e2
62.5766	2.061e3
62.6262	1.808e3
62.6541	1.046e2
62.6809	1.975e3
62.7304	1.619e3
62.7643	7.639e2
62.7973	1.444e3
62.8458	1.807e3
62.8814	5.747e2
62.9166	1.930e3
62.9452	1.449e2
62.9724	1.800e3
63.0193	1.582e3
63.0496	1.970e2
63.0793	1.871e3
63.1060	4.600e1
63.1325	1.177e3
63.1801	1.720e3
63.2274	1.217e3
63.2709	1.927e3
63.2983	1.360e2
63.3252	2.020e3
63.3664	1.195e3
63.4040	1.431e3
63.4384	3.498e2
63.4725	1.857e3
63.5060	2.622e2
63.5368	1.725e3
63.5885	1.807e3
63.6221	3.714e2
63.6580	1.646e3
63.7021	1.494e3
63.7480	1.797e3
63.7853	6.256e2
63.8244	1.706e3
63.8728	1.322e3
63.9177	6.662e2
63.9557	1.665e3
64.0094	1.952e3
64.0542	1.260e3
64.0844	1.898e2
64.1145	1.459e3
64.1419	2.200e1
64.1706	1.382e3
64.2170	1.234e3
64.2673	1.606e3
64.3105	1.056e3
64.3527	1.922e3
64.3826	1.635e2
64.4119	2.322e3
64.4588	1.431e3
64.5044	2.001e3
64.5508	1.279e3
64.5927	1.873e3
64.6215	3.600e1
64.6482	1.552e3
64.7000	1.911e3
64.7305	2.890e2
64.7606	2.181e3
64.7976	7.326e2
64.8316	2.469e3
64.8583	5.800e1
64.8862	1.695e3
64.9205	6.117e2
64.9536	2.288e3
64.9923	7.140e2
65.0270	3.663e3
65.0664	9.368e2
