50.0061	3.276e2
50.0449	5.751e2
50.0745	8.200e1
50.1082	1.015e3
50.1467	1.287e2
50.1826	8.349e2
50.2252	6.147e2
50.2685	8.946e2
50.3137	8.357e2
50.3404	1.800e1
50.3723	8.762e2
50.4223	7.348e2
50.4504	3.100e1
50.4765	7.972e2
50.5175	5.755e2
50.5621	9.422e2
50.5934	6.800e1
50.6217	7.297e2
50.6588	4.745e2
50.7006	8.739e2
50.7287	8.700e1
50.7560	6.240e2
50.7837	2.000e1
50.8101	8.671e2
50.8556	4.359e2
50.8894	2.076e2
50.9346	7.168e2
50.9648	1.150e2
50.9981	6.245e2
51.0478	9.134e2
51.0968	7.237e2
51.1297	5.000e1
51.1574	7.293e2
51.2081	5.416e2
51.2566	5.893e2
51.2896	3.855e2
51.3269	6.887e2
51.3792	4.651e2
51.4302	8.818e2
51.4825	3.026e2
51.5234	4.592e2
51.5573	2.682e2
51.5921	8.564e2
51.6424	6.972e2
51.6734	1.230e2
51.7042	9.106e2
51.7505	3.326e2
51.7963	7.592e2
51.8243	4.900e1
51.8521	5.387e2
51.9025	4.567e2
51.9471	6.855e2
51.9862	2.873e2
52.0282	6.823e2
52.0766	7.755e2
52.1161	2.526e2
52.1599	5.527e2
52.2005	2.500e2
52.2370	1.025e3
52.2638	3.500e1
52.2931	6.100e2
52.3394	1.070e3
52.3759	1.711e2
52.4125	1.108e3
52.4642	7.390e2
52.4915	2.500e1
52.5173	9.876e2
52.5671	7.885e2
52.6019	3.900e1
52.6343	8.246e2
52.6887	9.090e2
52.7159	1.627e1
52.7448	7.877e2
52.7727	6.930e1
52.8015	9.336e2
52.8311	4.900e1
52.8631	6.504e2
52.9037	3.910e2
52.9591	6.370e2
52.9899	3.869e1
53.0231	6.157e2
53.0636	2.512e2
53.1045	9.034e2
53.1379	1.416e2
53.1772	7.268e2
53.2272	7.771e2
53.2652	2.957e2
53.3039	7.324e2
53.3446	3.659e2
53.3890	8.480e2
53.4435	7.560e2
53.4907	3.821e2
53.5400	6.029e2
53.5870	5.878e2
53.6358	5.448e2
53.6704	2.307e2
53.7090	6.561e2
53.7569	6.935e2
53.7864	2.200e1
53.8130	8.172e2
53.8637	7.542e2
53.9119	7.226e2
53.9434	1.920e2
53.9745	6.097e2
54.0243	1.312e3
54.0705	4.603e2
